Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,tissue,strain,Stage,treatment,rna subtype,GEO Accession
SRR870875,4000000,3.04e+08,76,198,SRX288488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431115,SAMN02183612,simple,7955,Danio rerio,GSM1152450,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,Nanog MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,Nanog MO,total RNA,GSM1152449
SRR870876,4000000,3.04e+08,76,199,SRX288488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431115,SAMN02183612,simple,7955,Danio rerio,GSM1152450,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,SoxB1 MO,total RNA,GSM1152450
SRR870877,1969530,149684280,76,99,SRX288488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431115,SAMN02183612,simple,7955,Danio rerio,GSM1152450,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152451
SRR870878,4000000,3.04e+08,76,188,SRX288488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431115,SAMN02183612,simple,7955,Danio rerio,GSM1152450,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,none,total RNA,GSM1152452
SRR870879,4000000,3.04e+08,76,186,SRX288488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431115,SAMN02183612,simple,7955,Danio rerio,GSM1152450,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,Nanog MO,total RNA,GSM1152453
SRR870880,4808,365408,76,0,SRX288488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431115,SAMN02183612,simple,7955,Danio rerio,GSM1152450,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,SoxB1 MO,total RNA,GSM1152454
SRR870881,4000000,3.04e+08,76,185,SRX288488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431115,SAMN02183612,simple,7955,Danio rerio,GSM1152450,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152455
SRR870882,4000000,3.04e+08,76,184,SRX288488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431115,SAMN02183612,simple,7955,Danio rerio,GSM1152450,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152456
SRR870883,2813364,213815664,76,141,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152457
SRR870884,1807951,137404276,76,85,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152458
SRR870885,4000000,3.04e+08,76,178,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,Whole embryos,TUAB,6hpf,alpha-amanitin,total RNA,GSM1152459
SRR870886,4000000,3.04e+08,76,178,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Cycloheximide 6hpf Total mRNA,Whole embryos,TUAB,6hpf,cycloheximide,total RNA,GSM1152460
SRR870887,937289,71233964,76,43,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Nanog MO 6hpf Total mRNA,Whole embryos,TUAB,6hpf,Nanog MO,total RNA,GSM1152461
SRR870888,4000000,3.04e+08,76,198,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Nanog + SoxB1 MO Total mRNA,Whole embryos,TUAB,6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152462
SRR870889,2725233,207117708,76,137,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Nanog + SoxB1 MO Total mRNA,Whole embryos,TUAB,6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219140
SRR870890,4000000,3.04e+08,76,199,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,none,total RNA,GSM1219141
SRR870891,1936839,147199764,76,91,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 SoxB1 MO 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,SoxB1 MO,total RNA,GSM1219142
SRR870892,4000000,3.04e+08,76,187,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219143
SRR870893,4000000,3.04e+08,76,185,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,Whole embryos,TUAB,4hpf,cycloheximide,,GSM1219144
SRR870894,4000000,3.04e+08,76,186,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1219145
SRR870895,4000000,3.04e+08,76,184,SRX288489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431116,SAMN02183613,simple,7955,Danio rerio,GSM1152451,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,WT 6hpf poly(A)+ mRNA,Whole embryos,TUAB,6hpf,none,,GSM1219146
SRR870896,3155667,239830692,76,162,SRX288490,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431117,SAMN02183614,simple,7955,Danio rerio,GSM1152452,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep1,WT 8hpf poly(A)+ mRNA,Whole embryos,TUAB,8hpf,none,,GSM1219147
SRR870897,4000000,3.04e+08,76,205,SRX288490,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431117,SAMN02183614,simple,7955,Danio rerio,GSM1152452,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep1,MZpou5f1 Nanog + SoxB1 MO 6hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO",,GSM1152436
SRR870898,4000000,3.04e+08,76,204,SRX288490,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431117,SAMN02183614,simple,7955,Danio rerio,GSM1152452,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep1,MZpou5f1 Nanog + SoxB1 MO 8hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},8hpf,"Nanog MO, SoxB1 MO",,GSM1152437
SRR870899,3347999,254447924,76,172,SRX288490,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431117,SAMN02183614,simple,7955,Danio rerio,GSM1152452,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep1,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 6hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152438
SRR870900,3417616,259738816,76,174,SRX288491,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431118,SAMN02183621,simple,7955,Danio rerio,GSM1152453,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep2,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 8hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},8hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152439
SRR870901,4000000,3.04e+08,76,203,SRX288491,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431118,SAMN02183621,simple,7955,Danio rerio,GSM1152453,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep2,WT 2hpf Total mRNA,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152440
SRR870902,4000000,3.04e+08,76,202,SRX288491,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431118,SAMN02183621,simple,7955,Danio rerio,GSM1152453,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep2,WT input mRNA for Ribosome Profiling,Whole embryos,TUAB,2hpf,none,polyA RNA,GSM1152441
SRR870903,3657230,277949480,76,185,SRX288491,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431118,SAMN02183621,simple,7955,Danio rerio,GSM1152453,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep2,WT ribosome protected fragments for Ribosome Profiling,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152442
SRR870904,4000000,3.04e+08,76,203,SRX288492,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431119,SAMN02183619,simple,7955,Danio rerio,GSM1152454,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep3,Nanog + SoxB1 MO input mRNA for Ribosome Profiling,Whole embryos,TUAB,2hpf,"Nanog MO, SoxB1 MO",polyA RNA,GSM1152443
SRR870905,704413,53535388,76,37,SRX288492,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431119,SAMN02183619,simple,7955,Danio rerio,GSM1152454,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep3,Nanog + SoxB1 ribosome protected fragments for Ribosome Profiling,Whole embryos,TUAB,2hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152444
SRR870906,4000000,3.04e+08,76,204,SRX288492,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431119,SAMN02183619,simple,7955,Danio rerio,GSM1152454,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep3,WT 2hpf Total mRNA,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152445
SRR870907,4000000,3.04e+08,76,203,SRX288492,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431119,SAMN02183619,simple,7955,Danio rerio,GSM1152454,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep3,WT 4hpf poly(A)+ mRNA,Whole embryos,TUAB,4hpf,none,polyA RNA,GSM1152446
SRR870908,978270,74348520,76,51,SRX288492,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431119,SAMN02183619,simple,7955,Danio rerio,GSM1152454,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep3,WT 4hpf Total mRNA,Whole embryos,TUAB,4hpf,none,total RNA,GSM1152447
SRR870909,4000000,3.04e+08,76,203,SRX288492,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431119,SAMN02183619,simple,7955,Danio rerio,GSM1152454,GEO,SRA082637,09,2013,Lee,WT 6hpf Total mRNA,WT 6hpf Total mRNA rep3,Alpha-amanitin 4hpf Total mRNA,Whole embryos,TUAB,4hpf,alpha-amanitin,total RNA,GSM1152448
SRR870910,4000000,3.04e+08,76,208,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,U1U2 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"U1 MO, U2 MO",total RNA,GSM1152449
SRR870911,4000000,3.04e+08,76,211,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,Nanog MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,Nanog MO,total RNA,GSM1152450
SRR870912,4000000,3.04e+08,76,213,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,SoxB1 MO,total RNA,GSM1152451
SRR870913,3858998,293283848,76,206,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152452
SRR870914,4000000,3.04e+08,76,212,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,MZpou5f1 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,none,total RNA,GSM1152453
SRR870915,4000000,3.04e+08,76,212,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,MZpou5f1 Nanog MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,Nanog MO,total RNA,GSM1152454
SRR870916,4000000,3.04e+08,76,212,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,SoxB1 MO,total RNA,GSM1152455
SRR870917,4000000,3.04e+08,76,210,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152456
SRR870918,4000000,3.04e+08,76,215,SRX288493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431120,SAMN02183620,simple,7955,Danio rerio,GSM1152455,GEO,SRA082637,09,2013,Lee,Alpha-amanitin 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152457
SRR870919,1074975,81698100,76,55,SRX288494,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431121,SAMN02183618,simple,7955,Danio rerio,GSM1152456,GEO,SRA082637,09,2013,Lee,Cycloheximide 6hpf Total mRNA,Cycloheximide 6hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152458
SRR870920,4000000,3.04e+08,76,206,SRX288494,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431121,SAMN02183618,simple,7955,Danio rerio,GSM1152456,GEO,SRA082637,09,2013,Lee,Cycloheximide 6hpf Total mRNA,Cycloheximide 6hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152459
SRR870921,4000000,3.04e+08,76,204,SRX288494,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431121,SAMN02183618,simple,7955,Danio rerio,GSM1152456,GEO,SRA082637,09,2013,Lee,Cycloheximide 6hpf Total mRNA,Cycloheximide 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,Whole embryos,TUAB,6hpf,alpha-amanitin,total RNA,GSM1152460
SRR870922,2049023,155725748,76,104,SRX288494,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431121,SAMN02183618,simple,7955,Danio rerio,GSM1152456,GEO,SRA082637,09,2013,Lee,Cycloheximide 6hpf Total mRNA,Cycloheximide 6hpf Total mRNA,Cycloheximide 6hpf Total mRNA,Whole embryos,TUAB,6hpf,cycloheximide,total RNA,GSM1152461
SRR870923,4000000,3.04e+08,76,204,SRX288495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431122,SAMN02183615,simple,7955,Danio rerio,GSM1152457,GEO,SRA082637,09,2013,Lee,Nanog MO 6hpf Total mRNA,Nanog MO 6hpf Total mRNA,Nanog MO 6hpf Total mRNA,Whole embryos,TUAB,6hpf,Nanog MO,total RNA,GSM1152462
SRR870924,4000000,3.04e+08,76,205,SRX288495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431122,SAMN02183615,simple,7955,Danio rerio,GSM1152457,GEO,SRA082637,09,2013,Lee,Nanog MO 6hpf Total mRNA,Nanog MO 6hpf Total mRNA,Nanog + SoxB1 MO Total mRNA,Whole embryos,TUAB,6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219140
