Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,assay types,cultivar,dev_stage,geo_loc_name,tissue,BioSampleModel,replicate,ecotype,library number
SRR11943865,3011471,475812418,158,186,SRX8488417,TY3_P1-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6787992,SAMN15153781,simple,4577,Zea mays,TY3_P1-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,TY3,V7,China: Hainan,leaf,Plant,,,P1-2
SRR11943864,11444648,1808254384,158,716,SRX8488418,TY6_P2-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6787993,SAMN15153782,simple,4577,Zea mays,TY6_P2-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,TY6,V7,China: Hainan,leaf,Plant,,,P2-1
SRR11943863,10012897,1582037726,158,627,SRX8488419,TY7_1P-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6787994,SAMN15153783,simple,4577,Zea mays,TY7_1P-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,TY7,V7,China: Hainan,leaf,Plant,,,1P-1
SRR11943862,9751928,1540804624,158,588,SRX8488420,TY7_2P-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6787995,SAMN15153784,simple,4577,Zea mays,TY7_2P-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,TY7,V7,China: Hainan,leaf,Plant,,,2P-1
SRR11943861,4197055,663134690,158,256,SRX8488421,TY8_P1-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6787996,SAMN15153785,simple,4577,Zea mays,TY8_P1-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,TY8,V7,China: Hainan,leaf,Plant,,,P1-1
SRR11943860,995084,157223272,158,67,SRX8488422,root1_Maize,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6787997,SAMN15153534,simple,4577,Zea mays,root1_Maize,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B73,14 days,China: Wuhan,root,Plant,,,
SRR11943859,2630991,415696578,158,164,SRX8488423,U8112_P4-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6787998,SAMN15153786,simple,4577,Zea mays,U8112_P4-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,U8112,V7,China: Hainan,leaf,Plant,,,P4-2
SRR11943858,8033236,1269251288,158,490,SRX8488424,VDM_P1-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6787999,SAMN15153787,simple,4577,Zea mays,VDM_P1-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,VDM,V7,China: Hainan,leaf,Plant,,,P1-1
SRR11943857,5697624,900224592,158,347,SRX8488425,W138_P3-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788000,SAMN15153788,simple,4577,Zea mays,W138_P3-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,W138,V7,China: Hainan,leaf,Plant,,,P3-3
SRR11943856,3714166,586838228,158,231,SRX8488426,WH413_P4-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788001,SAMN15153789,simple,4577,Zea mays,WH413_P4-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,WH413,V7,China: Hainan,leaf,Plant,,,P4-2
SRR11943855,7032257,1111096606,158,442,SRX8488427,WMR_P2-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788002,SAMN15153790,simple,4577,Zea mays,WMR_P2-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,WMR,V7,China: Hainan,leaf,Plant,,,P2-2
SRR11943854,3834800,605898400,158,229,SRX8488428,WU109_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788003,SAMN15153791,simple,4577,Zea mays,WU109_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Wu109,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943853,5352527,845699266,158,325,SRX8488429,Xi502_P3-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788004,SAMN15153792,simple,4577,Zea mays,Xi502_P3-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Xi502,V7,China: Hainan,leaf,Plant,,,P3-1
SRR11943852,5762884,910535672,158,354,SRX8488430,Xun971_P5-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788005,SAMN15153793,simple,4577,Zea mays,Xun971_P5-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Xun971,V7,China: Hainan,leaf,Plant,,,P5-1
SRR11943851,5990195,946450810,158,358,SRX8488431,XZ698_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788006,SAMN15153794,simple,4577,Zea mays,XZ698_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,XZ698,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943850,15043024,2376797792,158,965,SRX8488432,Yan414_P3-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788007,SAMN15153795,simple,4577,Zea mays,Yan414_P3-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Yan414,V7,China: Hainan,leaf,Plant,,,P3-2
SRR11943849,1187098,187561484,158,83,SRX8488433,root2_Maize,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788008,SAMN15153535,simple,4577,Zea mays,root2_Maize,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B73,14 days,China: Wuhan,root,Plant,biological replicate = root11_Maize,,
SRR11943848,4450319,703150402,158,266,SRX8488434,YE488_P4-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788009,SAMN15153796,simple,4577,Zea mays,YE488_P4-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Ye488,V7,China: Hainan,leaf,Plant,,,P4-3
SRR11943847,5461075,862849850,158,323,SRX8488435,YU87-1_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788010,SAMN15153797,simple,4577,Zea mays,YU87-1_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,YU87-1,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943846,6310368,997038144,158,377,SRX8488436,Z2018F_P4-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788011,SAMN15153798,simple,4577,Zea mays,Z2018F_P4-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Z2018F,V7,China: Hainan,leaf,Plant,,,P4-3
SRR11943845,4266322,674078876,158,258,SRX8488437,ZaC546_P3-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788012,SAMN15153799,simple,4577,Zea mays,ZaC546_P3-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,ZaC546,V7,China: Hainan,leaf,Plant,,,P3-1
SRR11943844,3143676,496700808,158,186,SRX8488438,ZHENG22_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788013,SAMN15153800,simple,4577,Zea mays,ZHENG22_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Zheng22,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943843,10578899,1671466042,158,651,SRX8488439,ZHENG29_P4-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788014,SAMN15153801,simple,4577,Zea mays,ZHENG29_P4-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,ZHENG29,V7,China: Hainan,leaf,Plant,,,P4-2
SRR11943842,4763974,752707892,158,292,SRX8488440,ZHENG30_P1-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788015,SAMN15153802,simple,4577,Zea mays,ZHENG30_P1-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,ZHENG30,V7,China: Hainan,leaf,Plant,,,P1-1
SRR11943841,4926211,778341338,158,299,SRX8488441,ZHENG35_P2-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788016,SAMN15153803,simple,4577,Zea mays,ZHENG35_P2-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,ZHENG35,V7,China: Hainan,leaf,Plant,,,P2-3
SRR11943840,4413302,697301716,158,262,SRX8488442,ZHENG35_P4-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788017,SAMN15153804,simple,4577,Zea mays,ZHENG35_P4-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,ZHENG35,V7,China: Hainan,leaf,Plant,,,P4-1
SRR11943839,4730018,747342844,158,280,SRX8488443,ZHENG58_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788018,SAMN15153805,simple,4577,Zea mays,ZHENG58_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Zheng58,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943838,103995668,10399566800,100,6055,SRX8488444,BRA1_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS6788019,SAMN15153509,simple,4577,Zea mays,BRA1_RNA-seq,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",RNA-seq,B73,2 weeks,China: Wuhan,seedling above ground,Plant,,,
SRR11943837,8621728,1362233024,158,576,SRX8488445,stem1_Maize,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788020,SAMN15153536,simple,4577,Zea mays,stem1_Maize,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B73,14 days,China: Wuhan,stem,Plant,,,
SRR11943836,2163348,341808984,158,134,SRX8488446,ZHI41_P4-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788021,SAMN15153806,simple,4577,Zea mays,ZHI41_P4-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,ZHI41,V7,China: Hainan,leaf,Plant,,,P4-2
SRR11943835,6443757,1018113606,158,408,SRX8488447,Zhong69_P5-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788022,SAMN15153807,simple,4577,Zea mays,Zhong69_P5-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,ZHONG69,V7,China: Hainan,leaf,Plant,,,P5-2
SRR11943834,4247321,671076718,158,261,SRX8488448,Zi330_P6-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788023,SAMN15153808,simple,4577,Zea mays,Zi330_P6-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Zi330,V7,China: Hainan,leaf,Plant,,,P6-1
SRR11943833,7527183,1189294914,158,471,SRX8488449,ZONG31_1P-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788024,SAMN15153809,simple,4577,Zea mays,ZONG31_1P-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Zong31,V7,China: Hainan,leaf,Plant,,,1P-1
SRR11943832,7273402,1149197516,158,438,SRX8488450,ZONG31_2P-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788025,SAMN15153810,simple,4577,Zea mays,ZONG31_2P-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Zong31,V7,China: Hainan,leaf,Plant,,,2P-1
SRR11943831,5472405,864639990,158,327,SRX8488451,ZZ01_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788026,SAMN15153811,simple,4577,Zea mays,ZZ01_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,ZZ01,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943830,14151783,2235981714,158,945,SRX8488452,stem2_Maize,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788027,SAMN15153537,simple,4577,Zea mays,stem2_Maize,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B73,14 days,China: Wuhan,stem,Plant,biological replicate = stem1_Maize,,
SRR11943829,8258424,1304830992,158,523,SRX8488453,tassel1_Maize,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788029,SAMN15153538,simple,4577,Zea mays,tassel1_Maize,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B73,V12,China: Wuhan,tassel,Plant,,,
SRR11943828,4299814,679370612,158,275,SRX8488454,tassel2_Maize,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788028,SAMN15153539,simple,4577,Zea mays,tassel2_Maize,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B73,V12,China: Wuhan,tassel,Plant,biological replicate = tassel1_Maize,,
SRR11943827,3216681,508235598,158,220,SRX8488455,flower1_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788030,SAMN15153540,simple,3702,Arabidopsis thaliana,flower1_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,flower,Plant,,Columbia,
SRR11943826,5568885,879883830,158,379,SRX8488456,flower2_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788032,SAMN15153541,simple,3702,Arabidopsis thaliana,flower2_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,flower,Plant,biological replicate = flower1_Arabidopsis,Columbia,
SRR11943825,4747390,750087620,158,324,SRX8488457,friut1_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788031,SAMN15153542,simple,3702,Arabidopsis thaliana,friut1_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,friut,Plant,,Columbia,
SRR11943824,6114059,966021322,158,400,SRX8488458,friut2_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788033,SAMN15153543,simple,3702,Arabidopsis thaliana,friut2_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,friut,Plant,biological replicate = friut1_Arabidopsis,Columbia,
SRR11943823,2353400,371837200,158,162,SRX8488459,leaf1_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788034,SAMN15153544,simple,3702,Arabidopsis thaliana,leaf1_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,leaf,Plant,,Columbia,
SRR11943822,4458929,704510782,158,303,SRX8488460,leaf2_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788035,SAMN15153545,simple,3702,Arabidopsis thaliana,leaf2_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,leaf,Plant,biological replicate = leaf1_Arabidopsis,Columbia,
SRR11943821,106003006,10600300600,100,6202,SRX8488461,BRA2_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS6788036,SAMN15153510,simple,4577,Zea mays,BRA2_RNA-seq,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",RNA-seq,B73,2 weeks,China: Wuhan,seedling above ground,Plant,technical replicate = BRA1_RNA-seq,,
SRR11943820,5944311,939201138,158,399,SRX8488462,root1_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788037,SAMN15153546,simple,3702,Arabidopsis thaliana,root1_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,root,Plant,,Columbia,
SRR11943819,18510802,2924706716,158,1222,SRX8488463,root2_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788038,SAMN15153547,simple,3702,Arabidopsis thaliana,root2_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,root,Plant,biological replicate = root1_Arabidopsis,Columbia,
SRR11943818,4862607,768291906,158,330,SRX8488464,seedling1_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788039,SAMN15153548,simple,3702,Arabidopsis thaliana,seedling1_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,4 weeks,China: Wuhan,whole seedling,Plant,,Columbia,
SRR11943817,7258116,1146782328,158,487,SRX8488465,seedling2_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788040,SAMN15153549,simple,3702,Arabidopsis thaliana,seedling2_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,4 weeks,China: Wuhan,whole seedling,Plant,biological replicate = seedling1_Arabidopsis,Columbia,
SRR11943816,14074692,2223801336,158,950,SRX8488466,stem1_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788041,SAMN15153550,simple,3702,Arabidopsis thaliana,stem1_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,stem,Plant,,Columbia,
SRR11943815,4557788,720130504,158,313,SRX8488467,stem2_Arabidopsis,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788042,SAMN15153551,simple,3702,Arabidopsis thaliana,stem2_Arabidopsis,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,,mature,China: Wuhan,stem,Plant,biological replicate = stem1_Arabidopsis,Columbia,
SRR11943814,8099463,1279715154,158,548,SRX8488468,leaf1_Rice,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788043,SAMN15153552,simple,39947,Oryza sativa Japonica Group,leaf1_Rice,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Nipponbare,V2,China: Wuhan,leaf,Plant,,,
SRR11943813,31562214,4986829812,158,2124,SRX8488469,leaf2_Rice,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788044,SAMN15153553,simple,39947,Oryza sativa Japonica Group,leaf2_Rice,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Nipponbare,V2,China: Wuhan,leaf,Plant,biological replicate = leaf1_Rice,,
SRR11943812,2333782,368737556,158,157,SRX8488470,root1_Rice,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788045,SAMN15153554,simple,39947,Oryza sativa Japonica Group,root1_Rice,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Nipponbare,V2,China: Wuhan,root,Plant,,,
SRR11943811,2106253,332787974,158,145,SRX8488471,root2_Rice,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788046,SAMN15153555,simple,39947,Oryza sativa Japonica Group,root2_Rice,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Nipponbare,V2,China: Wuhan,root,Plant,biological replicate = root1_Rice,,
SRR11943810,104368826,10436882600,100,6120,SRX8488472,BRB_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS6788047,SAMN15153511,simple,4577,Zea mays,BRB_RNA-seq,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",RNA-seq,B73,2 weeks,China: Wuhan,seedling above ground,Plant,biological replicate = BRA1_RNA-seq,,
SRR11943809,3217119,508304802,158,219,SRX8488473,seedling1_Rice,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788048,SAMN15153556,simple,39947,Oryza sativa Japonica Group,seedling1_Rice,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Nipponbare,V2,China: Wuhan,whole seedling,Plant,,,
SRR11943808,13626387,2152969146,158,917,SRX8488474,seedling2_Rice,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788049,SAMN15153557,simple,39947,Oryza sativa Japonica Group,seedling2_Rice,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Nipponbare,V2,China: Wuhan,whole seedling,Plant,biological replicate = seedling1_Rice,,
SRR11943807,11398302,1800931716,158,769,SRX8488475,stem1_Rice,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788050,SAMN15153558,simple,39947,Oryza sativa Japonica Group,stem1_Rice,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Nipponbare,V2,China: Wuhan,stem,Plant,,,
SRR11943806,54532278,8616099924,158,3612,SRX8488476,stem2_Rice,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788051,SAMN15153559,simple,39947,Oryza sativa Japonica Group,stem2_Rice,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Nipponbare,V2,China: Wuhan,stem,Plant,biological replicate = stem1_Rice,,
SRR11943805,3147751,497344658,158,190,SRX8488477,04K5686_P3-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788052,SAMN15153560,simple,4577,Zea mays,04K5686_P3-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,04K5686,V7,China: Hainan,leaf,Plant,,,P3-1
SRR11943804,6370718,1006573444,158,400,SRX8488478,05W002_P3-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788053,SAMN15153561,simple,4577,Zea mays,05W002_P3-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,05W002,V7,China: Hainan,leaf,Plant,,,P3-2
SRR11943803,4930089,778954062,158,310,SRX8488479,05WN230_P2-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788054,SAMN15153562,simple,4577,Zea mays,05WN230_P2-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,05WN230,V7,China: Hainan,leaf,Plant,,,P2-2
SRR11943802,4715943,745118994,158,287,SRX8488480,07KS4_P2-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788055,SAMN15153563,simple,4577,Zea mays,07KS4_P2-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,07KS4,V7,China: Hainan,leaf,Plant,,,P2-3
SRR11943801,8499944,1342991152,158,527,SRX8488481,177_P4-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788056,SAMN15153564,simple,4577,Zea mays,177_P4-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,177,V7,China: Hainan,leaf,Plant,,,P4-2
