Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,tissue,genetic background,cell treatment,assay type,cell lysis conditions,GEO Accession
SRR9693947,65343775,3332532525,51,1299,SRX6452220,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105575,SAMN12285686,simple,10090,Mus musculus,GSM3943950,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_12,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 4 hr,RNA half life measurement 4 hr timepoint,,GSM4148257
SRR9693948,42924614,2189155314,51,874,SRX6452221,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105576,SAMN12285685,simple,10090,Mus musculus,GSM3943951,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_49,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 4 hr,RNA half life measurement 4 hr timepoint,,GSM4148258
SRR9693949,3470745,177007995,51,74,SRX6452222,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105577,SAMN12285684,simple,10090,Mus musculus,GSM3943952,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_Skiv2l_7,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 4 hr,RNA half life measurement 4 hr timepoint,,GSM4148259
SRR9693950,61158978,3119107878,51,1105,SRX6452223,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105578,SAMN12285683,simple,10090,Mus musculus,GSM3943953,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_35,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 6 hr,RNA half life measurement 6 hr timepoint,,GSM4148260
SRR9693951,7155753,364943403,51,132,SRX6452224,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105579,SAMN12285682,simple,10090,Mus musculus,GSM3943954,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_38,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 6 hr,RNA half life measurement 6 hr timepoint,,GSM4148261
SRR9693952,7970928,406517328,51,149,SRX6452225,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105580,SAMN12285681,simple,10090,Mus musculus,GSM3943955,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_45,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 6 hr,RNA half life measurement 6 hr timepoint,,GSM4148262
SRR9693953,44982229,2294093679,51,828,SRX6452226,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105581,SAMN12285680,simple,10090,Mus musculus,GSM3943956,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_29,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,DMSO 6 hr control + 0.1uM 4OHT for 4 days,RNA half life measurement control,,GSM4148263
SRR9693954,109080402,5563100502,51,1993,SRX6452227,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105582,SAMN12285679,simple,10090,Mus musculus,GSM3943957,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_41,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,DMSO 6 hr control + 0.1uM 4OHT for 4 days,RNA half life measurement control,,GSM4148264
SRR9693955,35413502,1806088602,51,684,SRX6452228,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105583,SAMN12285678,simple,10090,Mus musculus,GSM3943958,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_8,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,DMSO 6 hr control + 0.1uM 4OHT for 4 days,RNA half life measurement control,,GSM4148265
SRR9693956,6456441,329278491,51,174,SRX6452229,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP213860,PRJNA553494,32048998,"",SRS5105584,SAMN12285677,simple,10090,Mus musculus,GSM3943959,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_15,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 2 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 2 hr timepoint,,GSM4148266
SRR9693957,8926874,455270574,51,177,SRX6452230,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105585,SAMN12285658,simple,10090,Mus musculus,GSM3943960,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_27,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 2 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 2 hr timepoint,,GSM4148267
SRR9693958,112770888,5751315288,51,2218,SRX6452231,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105586,SAMN12285709,simple,10090,Mus musculus,GSM3943961,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_14,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 2 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 2 hr timepoint,,GSM4148268
SRR9693959,41398129,2111304579,51,857,SRX6452232,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105587,SAMN12285708,simple,10090,Mus musculus,GSM3943962,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_30,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 4 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 4 hr timepoint,,GSM4148269
SRR9693960,8019681,409003731,51,168,SRX6452233,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105588,SAMN12285717,simple,10090,Mus musculus,GSM3943963,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_Skiv2l_8,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 4 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 4 hr timepoint,,GSM4148270
SRR9693961,101522884,5177667084,51,1937,SRX6452234,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105589,SAMN12285737,simple,10090,Mus musculus,GSM3943964,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_43,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 4 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 4 hr timepoint,,GSM4148271
SRR9693962,6094519,310820469,51,122,SRX6452235,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105590,SAMN12285736,simple,10090,Mus musculus,GSM3943965,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_42,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 6 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 6 hr timepoint,,GSM4148272
SRR9693963,88917908,4534813308,51,1767,SRX6452236,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105591,SAMN12285735,simple,10090,Mus musculus,GSM3943966,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_Aven_4,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 6 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 6 hr timepoint,,GSM4148273
SRR9693964,87535715,4464321465,51,1844,SRX6452237,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105592,SAMN12285734,simple,10090,Mus musculus,GSM3943967,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_34,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,5 ug/ul Actinomycin D for 6 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 6 hr timepoint,,GSM4148274
SRR9693965,2121351,108188901,51,39,SRX6452238,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105593,SAMN12285732,simple,10090,Mus musculus,GSM3943968,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,CRAC_rRNA_control_47,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,DMSO 6 hr control,RNA half life measurement control,,GSM4148275
SRR9693966,38693329,4875359454,126,1667,SRX6452239,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105594,SAMN12285731,simple,10090,Mus musculus,GSM3943969,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_WT_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,DMSO 6 hr control,RNA half life measurement control,,GSM4148276
SRR9693967,25086284,3160871784,126,1011,SRX6452239,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105594,SAMN12285731,simple,10090,Mus musculus,GSM3943969,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_WT_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,DMSO 6 hr control,RNA half life measurement control,,GSM4148277
SRR9693968,24586690,3097922940,126,983,SRX6452239,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105594,SAMN12285731,simple,10090,Mus musculus,GSM3943969,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_WT_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 2 hr,RNA half life measurement 2 hr timepoint,,GSM4148278
SRR9693969,53201588,6703400088,126,2347,SRX6452240,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105595,SAMN12285729,simple,10090,Mus musculus,GSM3943970,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_Aven_KO_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 2 hr,RNA half life measurement 2 hr timepoint,,GSM4148279
SRR9693970,41039411,5170965786,126,1718,SRX6452240,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105595,SAMN12285729,simple,10090,Mus musculus,GSM3943970,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_Aven_KO_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 2 hr,RNA half life measurement 2 hr timepoint,,GSM4148280
SRR9693971,40196983,5064819858,126,1672,SRX6452240,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105595,SAMN12285729,simple,10090,Mus musculus,GSM3943970,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_Aven_KO_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 4 hr,RNA half life measurement 4 hr timepoint,,GSM4148281
SRR9693972,31368993,3952493118,126,1280,SRX6452241,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105596,SAMN12285727,simple,10090,Mus musculus,GSM3943971,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_WT_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 4 hr,RNA half life measurement 4 hr timepoint,,GSM4148282
SRR9693973,63243066,7968626316,126,2571,SRX6452241,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105596,SAMN12285727,simple,10090,Mus musculus,GSM3943971,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_WT_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 4 hr,RNA half life measurement 4 hr timepoint,,GSM4148283
SRR9693974,62021354,7814690604,126,2504,SRX6452241,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105596,SAMN12285727,simple,10090,Mus musculus,GSM3943971,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_WT_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 6 hr,RNA half life measurement 6 hr timepoint,,GSM4148284
SRR9693975,34011019,4285388394,126,1388,SRX6452242,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105597,SAMN12285726,simple,10090,Mus musculus,GSM3943972,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_Aven_KO_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 6 hr,RNA half life measurement 6 hr timepoint,,GSM4148285
SRR9693976,59280586,7469353836,126,2406,SRX6452242,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105597,SAMN12285726,simple,10090,Mus musculus,GSM3943972,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_Aven_KO_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 6 hr,RNA half life measurement 6 hr timepoint,,GSM4148286
SRR9693977,58132240,7324662240,126,2344,SRX6452242,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105597,SAMN12285726,simple,10090,Mus musculus,GSM3943972,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_disome_Aven_KO_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,DMSO 6 hr control + 0.1uM 4OHT for 4 days,RNA half life measurement control,,GSM4148287
SRR9693978,36275339,4570692714,126,1648,SRX6452243,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105598,SAMN12285725,simple,10090,Mus musculus,GSM3943973,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_ribosome_WT_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,DMSO 6 hr control + 0.1uM 4OHT for 4 days,RNA half life measurement control,,GSM4148288
SRR9693979,51331766,6467802516,126,2328,SRX6452244,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105599,SAMN12285724,simple,10090,Mus musculus,GSM3943974,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_ribosome_Aven_KO_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,DMSO 6 hr control + 0.1uM 4OHT for 4 days,RNA half life measurement control,,GSM4148289
SRR9693980,33929124,4275069624,126,1458,SRX6452245,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105600,SAMN12285723,simple,10090,Mus musculus,GSM3943975,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_ribosome_WT_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 2 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 2 hr timepoint,,GSM4148290
SRR9693981,44125723,5559841098,126,1887,SRX6452246,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105601,SAMN12285722,simple,10090,Mus musculus,GSM3943976,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RiboSeq_ribosome_Aven_KO_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 2 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 2 hr timepoint,,GSM4148291
SRR9693982,46097651,5808304026,126,2058,SRX6452247,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105602,SAMN12285721,simple,10090,Mus musculus,GSM3943977,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RNAseq_totalRNA_WT_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 2 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 2 hr timepoint,,GSM4148292
SRR9693983,48741194,6141390444,126,2167,SRX6452248,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105603,SAMN12285720,simple,10090,Mus musculus,GSM3943978,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RNAseq_totalRNA_Aven_KO_rep1,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 4 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 4 hr timepoint,,GSM4148293
SRR9693984,30221621,3807924246,126,1283,SRX6452249,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105604,SAMN12285719,simple,10090,Mus musculus,GSM3943979,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RNAseq_totalRNA_WT_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 4 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 4 hr timepoint,,GSM4148294
SRR9693985,27351486,3446287236,126,1168,SRX6452250,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5105605,SAMN12285718,simple,10090,Mus musculus,GSM3943980,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,RNAseq_totalRNA_Aven_KO_rep2,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 4 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 4 hr timepoint,,GSM4148295
SRR10398793,47452162,2420060262,51,807,SRX7099015,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611277,SAMN13191504,simple,10090,Mus musculus,GSM4148252,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,1: Ski2.clone5F.d0_rep1_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 6 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 6 hr timepoint,,GSM4148296
SRR10398794,57949735,2955436485,51,990,SRX7099016,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611278,SAMN13191503,simple,10090,Mus musculus,GSM4148253,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,2: Ski2.clone5F.d0_rep2_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 6 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 6 hr timepoint,,GSM4148297
SRR10398795,46269969,2359768419,51,791,SRX7099017,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611279,SAMN13191478,simple,10090,Mus musculus,GSM4148254,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,3: Ski2.clone5F.d0_rep3_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,5 ug/ul Actinomycin D for 6 hr + 0.1uM 4OHT for 4 days,RNA half life measurement 6 hr timepoint,,GSM4148298
SRR10398796,41041015,2093091765,51,703,SRX7099018,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611280,SAMN13191477,simple,10090,Mus musculus,GSM4148255,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,4: Ski2.clone5F.d0_rep1_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Aven3xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933414
SRR10398797,42009150,2142466650,51,715,SRX7099019,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611281,SAMN13191476,simple,10090,Mus musculus,GSM4148256,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,6: Ski2.clone5F.d0_rep3_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Aven3xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),RIPA,GSM3933415
SRR10398798,41222682,2102356782,51,707,SRX7099020,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611282,SAMN13191475,simple,10090,Mus musculus,GSM4148257,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,7: Ski2.clone5F.d0_rep1_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Aven3xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933416
