Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cultivar,line,tissue,experiment type,molecule subtype,GEO Accession
SRR8763695,10314282,526028382,51,170,SRX5554303,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518198,SAMN11191694,simple,4081,Solanum lycopersicum,GSM3682334,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSCONHAIRYROOTT4F4 [RS-CON-4],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR4,hairy root culture 1cm root tips,Random primed libraries,TRAP RNA,GSM3682249
SRR8763696,13517524,689393724,51,226,SRX5554304,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518199,SAMN11191693,simple,4081,Solanum lycopersicum,GSM3682335,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSSUBHAIRYROOTT2F1 [RS-SUB-1],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR4,hairy root culture 1cm root tips,Random primed libraries,polyA RNA,GSM3682250
SRR8763697,7714309,393429759,51,124,SRX5554304,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518199,SAMN11191693,simple,4081,Solanum lycopersicum,GSM3682335,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSSUBHAIRYROOTT2F1 [RS-SUB-1],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682251
SRR8763698,17117114,872972814,51,284,SRX5554305,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518201,SAMN11191692,simple,4081,Solanum lycopersicum,GSM3682336,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSSUBHAIRYROOTT2F2 [RS-SUB-2],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682252
SRR8763699,6354400,324074400,51,103,SRX5554305,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518201,SAMN11191692,simple,4081,Solanum lycopersicum,GSM3682336,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSSUBHAIRYROOTT2F2 [RS-SUB-2],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682253
SRR8763700,14027348,715394748,51,232,SRX5554306,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518200,SAMN11191691,simple,4081,Solanum lycopersicum,GSM3682337,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSSUBHAIRYROOTT4F3 [RS-SUB-3],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682254
SRR8763701,6532171,333140721,51,104,SRX5554306,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518200,SAMN11191691,simple,4081,Solanum lycopersicum,GSM3682337,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSSUBHAIRYROOTT4F3 [RS-SUB-3],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682255
SRR8763702,8318259,424231209,51,139,SRX5554307,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518203,SAMN11191690,simple,4081,Solanum lycopersicum,GSM3682338,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSSUBHAIRYROOTT4F4 [RS-SUB-4],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682256
SRR8763703,6477641,330359691,51,104,SRX5554307,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518203,SAMN11191690,simple,4081,Solanum lycopersicum,GSM3682338,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,RSSUBHAIRYROOTT4F4 [RS-SUB-4],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682257
SRR8763704,19391307,3878261400,100,1363,SRX5554308,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518202,SAMN11191689,simple,4081,Solanum lycopersicum,GSM3682339,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACCONHAIRYROOT1 [ATAC-A21],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682258
SRR8763705,17437201,1394976080,40,486,SRX5554308,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518202,SAMN11191689,simple,4081,Solanum lycopersicum,GSM3682339,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACCONHAIRYROOT1 [ATAC-A21],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682259
SRR8763706,14687318,2937463600,100,1043,SRX5554309,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518206,SAMN11191688,simple,4081,Solanum lycopersicum,GSM3682340,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACSUBHAIRYROOT1 [ATAC-A22],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682260
SRR8763707,38274669,3061973520,40,1067,SRX5554309,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518206,SAMN11191688,simple,4081,Solanum lycopersicum,GSM3682340,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACSUBHAIRYROOT1 [ATAC-A22],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR3,hairy root culture 1cm root tips,Random primed libraries,polyA RNA,GSM3682261
SRR8763708,19502654,3900530800,100,1370,SRX5554310,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518204,SAMN11191687,simple,4081,Solanum lycopersicum,GSM3682341,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACSUBCONSLSHOOT2 [ATAC-B06],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR3,hairy root culture 1cm root tips,Random primed libraries,polyA RNA,GSM3682262
SRR8763709,22425684,4485136800,100,1552,SRX5554311,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518205,SAMN11191686,simple,28526,Solanum pennellii,GSM3682342,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACCONSPSHOOT2 [ATAC-B07],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR3,hairy root culture 1cm root tips,Random primed libraries,TRAP RNA,GSM3682263
SRR8763710,21568145,4313629000,100,1507,SRX5554312,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518207,SAMN11191685,simple,28526,Solanum pennellii,GSM3682343,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACCONSPROOT2 [ATAC-B15],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682264
SRR8763711,19325424,3865084800,100,1362,SRX5554313,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518208,SAMN11191684,simple,4081,Solanum lycopersicum,GSM3682344,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACSUBHAIRYROOT2 [ATAC-B22],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682265
SRR8763712,65244368,5219549440,40,1830,SRX5554313,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518208,SAMN11191684,simple,4081,Solanum lycopersicum,GSM3682344,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACSUBHAIRYROOT2 [ATAC-B22],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682266
SRR8763713,16270576,3254115200,100,1114,SRX5554314,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518209,SAMN11191683,simple,4081,Solanum lycopersicum,GSM3682345,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACCONHAIRYROOT2 [ATAC-B23],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682267
SRR8763714,10883509,2176701800,100,763,SRX5554315,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518210,SAMN11191682,simple,4081,Solanum lycopersicum,GSM3682346,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACCONSLSHOOT2 [ATAC-C05],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682268
SRR8763715,18037780,1443022400,40,503,SRX5554315,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518210,SAMN11191682,simple,4081,Solanum lycopersicum,GSM3682346,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACCONSLSHOOT2 [ATAC-C05],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682269
SRR8763717,17200594,3440118800,100,1194,SRX5554317,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518212,SAMN11191680,simple,4081,Solanum lycopersicum,GSM3682348,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACSUBSPSHOOT2 [ATAC-C08],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682270
SRR8763718,12687599,1015007920,40,357,SRX5554317,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518212,SAMN11191680,simple,4081,Solanum lycopersicum,GSM3682348,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACSUBSPSHOOT2 [ATAC-C08],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682271
SRR8763719,9091639,1818327800,100,666,SRX5554318,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518213,SAMN11191679,simple,4081,Solanum lycopersicum,GSM3682349,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACCONSLROOT1 [ATAC-C103],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682272
SRR8763720,12553984,2510796800,100,892,SRX5554319,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518214,SAMN11191678,simple,4081,Solanum lycopersicum,GSM3682350,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACCONSLROOT2 [ATAC-C13],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682273
SRR8763721,13730893,1098471440,40,386,SRX5554319,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518214,SAMN11191678,simple,4081,Solanum lycopersicum,GSM3682350,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACCONSLROOT2 [ATAC-C13],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682274
SRR8763723,16929624,3385924800,100,1208,SRX5554321,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518217,SAMN11191798,simple,4081,Solanum lycopersicum,GSM3682352,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACCONHAIRYROOT2B [ATAC-C21],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682275
SRR8763724,51876849,4150147920,40,1485,SRX5554321,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518217,SAMN11191798,simple,4081,Solanum lycopersicum,GSM3682352,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACCONHAIRYROOT2B [ATAC-C21],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682276
SRR8763725,13190885,2638177000,100,948,SRX5554322,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518216,SAMN11191797,simple,28526,Solanum pennellii,GSM3682353,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACSUBHAIRYROOT2B [ATAC-C22],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682277
SRR8763726,17610300,1408824000,40,493,SRX5554322,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518216,SAMN11191797,simple,28526,Solanum pennellii,GSM3682353,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,ATACSUBHAIRYROOT2B [ATAC-C22],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682278
SRR8763727,10117050,2023410000,100,720,SRX5554323,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518218,SAMN11191796,simple,28526,Solanum pennellii,GSM3682354,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACSUBSLSHOOT1 [ATAC-D06],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682279
SRR8763728,10145227,811618160,40,283,SRX5554323,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518218,SAMN11191796,simple,28526,Solanum pennellii,GSM3682354,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACSUBSLSHOOT1 [ATAC-D06],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682280
SRR8763729,8831216,1766243200,100,643,SRX5554324,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518219,SAMN11191795,simple,28526,Solanum pennellii,GSM3682355,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACCONSPSHOOT1 [ATAC-D07],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682281
SRR8763730,7855620,628449600,40,223,SRX5554324,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518219,SAMN11191795,simple,28526,Solanum pennellii,GSM3682355,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACCONSPSHOOT1 [ATAC-D07],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682282
SRR8763733,15447386,3089477200,100,1072,SRX5554327,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518222,SAMN11191792,simple,28526,Solanum pennellii,GSM3682358,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACSUBSPROOT1 [ATAC-D16],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682283
SRR8763735,25056400,5011280000,100,1714,SRX5554329,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518224,SAMN11191790,simple,28526,Solanum pennellii,GSM3682360,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACSUBSPROOT1B [ATAC-D21],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682284
SRR8763736,15086394,3017278800,100,1080,SRX5554330,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518225,SAMN11191789,simple,4081,Solanum lycopersicum,GSM3682361,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACCONSLSHOOT1 [ATAC-E05],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682285
SRR8763738,17651122,3530224400,100,1259,SRX5554332,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518229,SAMN11191787,simple,28526,Solanum pennellii,GSM3682363,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACSUBSPSHOOT1 [ATAC-E08],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682286
SRR8763739,48874273,3909941840,40,1374,SRX5554332,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518229,SAMN11191787,simple,28526,Solanum pennellii,GSM3682363,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,ATACSUBSPSHOOT1 [ATAC-E08],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682287
SRR8763740,22065468,4413093600,100,1513,SRX5554333,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518228,SAMN11191786,simple,4081,Solanum lycopersicum,GSM3682364,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACSUBSLROOT1 [ATAC-E13],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682288
SRR8763741,22253101,4450620200,100,1533,SRX5554334,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518227,SAMN11191785,simple,4081,Solanum lycopersicum,GSM3682365,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACSUBSLROOT2 [ATAC-E14],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682289
SRR8763742,98906759,7912540720,40,2745,SRX5554334,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518227,SAMN11191785,simple,4081,Solanum lycopersicum,GSM3682365,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACSUBSLROOT2 [ATAC-E14],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682290
SRR8763743,27120861,5424172200,100,1818,SRX5554335,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518230,SAMN11191784,simple,28526,Solanum pennellii,GSM3682366,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACCONSPROOT1 [ATAC-E15],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682291
SRR8763744,25604626,2048370080,40,710,SRX5554335,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518230,SAMN11191784,simple,28526,Solanum pennellii,GSM3682366,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,ATACCONSPROOT1 [ATAC-E15],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682292
SRR8763745,129294195,9215876088,35,3759,SRX5554336,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518231,SAMN11191783,simple,4081,Solanum lycopersicum,GSM3682367,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,SL-gDNA [SL-gDNA],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682293
SRR8763746,172327145,12286845161,35,4945,SRX5554337,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518232,SAMN11191782,simple,28526,Solanum pennellii,GSM3682368,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,SP-gDNA [SP-gDNA],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682294
SRR8763747,58357916,4201769952,36,1758,SRX5554338,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518233,SAMN11191781,simple,3880,Medicago truncatula,GSM3682369,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_ATAC_C1 [MT-ATACCON1],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682295
SRR8763748,76721726,5523964272,36,2302,SRX5554339,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518234,SAMN11191780,simple,3880,Medicago truncatula,GSM3682370,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_ATAC_C2 [MT-ATACCON2],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682296
